timestamp,type,amount,merchant_id,merchant_name,merchant_latitude,merchant_longitude,merchant_category,customer_id,customer_age,customer_latitude,customer_longitude,payment_method,currency,day_of_week,time_of_day,transaction_status,flag_fraudulent_activity,anomaly_score,applied_discounts,reward_points,transaction_channel,app_vs_website,device_used,balance_before,balance_after,transaction_fee
2023-11-29 10:26:24,deposit,893.14,8605,Merchant_8605,68.244527,-106.286755,restaurant,81097,72,-50.434178,-145.211891,credit_card,USD,Wednesday,evening,completed,False,0.82,38.47,94,online,website,smartphone,6547.43,5654.29,1.51
2023-11-29 10:26:25,deposit,829.46,5159,Merchant_5159,66.219779,84.924922,clothing_store,51234,30,-35.471908,110.537001,credit_card,EUR,Thursday,evening,declined,True,0.81,3.19,40,in-person,website,smartphone,6581.66,5752.2,8.81
2023-11-29 10:26:26,deposit,111.78,8590,Merchant_8590,-74.877423,150.723434,electronics_store,69519,21,-41.866523,-105.063103,cash,EUR,Sunday,afternoon,pending,False,0.59,7.13,59,online,website,desktop,6283.72,6171.9400000000005,9.65
2023-11-29 10:26:27,withdrawal,413.57,5845,Merchant_5845,-82.586821,47.408882,electronics_store,76936,45,75.257115,35.777276,debit_card,USD,Monday,afternoon,pending,True,0.68,44.11,7,online,mobile_app,desktop,2602.12,2188.5499999999997,0.15
2023-11-29 10:26:28,purchase,196.81,5208,Merchant_5208,18.006421,-127.818329,restaurant,32944,20,-6.718815,-130.332807,credit_card,EUR,Thursday,evening,declined,True,0.56,42.54,35,online,mobile_app,smartphone,5077.05,4880.24,7.47
2023-11-29 10:26:29,withdrawal,352.79,9529,Merchant_9529,-79.090656,-36.867535,restaurant,76823,41,74.437643,-98.906961,debit_card,USD,Sunday,afternoon,pending,True,0.65,33.37,47,in-person,website,desktop,4052.45,3699.66,3.58
2023-11-29 10:26:30,purchase,206.24,1064,Merchant_1064,4.373923,-22.94935,clothing_store,39536,22,20.823159,-107.176878,credit_card,USD,Thursday,afternoon,pending,True,0.77,4.67,60,online,mobile_app,desktop,2844.65,2638.41,0.61
2023-11-29 10:26:31,deposit,202.88,7813,Merchant_7813,-41.40935,-66.772624,electronics_store,41989,67,-35.144322,160.883283,debit_card,EUR,Monday,afternoon,pending,False,0.71,4.46,39,online,website,smartphone,656.98,454.1,1.54
2023-11-29 10:26:32,deposit,75.92,2709,Merchant_2709,-14.128952,-80.031982,clothing_store,14754,29,2.167538,-34.129343,debit_card,GBP,Friday,evening,completed,True,0.54,38.01,78,in-person,website,desktop,7291.01,7215.09,9.51
2023-11-29 10:26:33,deposit,31.38,9369,Merchant_9369,-51.694498,-161.397919,clothing_store,58141,32,4.77927,123.12424,cash,USD,Wednesday,evening,pending,True,0.86,29.08,75,in-person,website,smartphone,1546.19,1514.81,0.36
2023-11-29 10:26:34,deposit,995.93,8262,Merchant_8262,26.638597,36.980133,clothing_store,87579,37,6.465783,-3.535998,cash,USD,Thursday,evening,completed,False,0.78,8.08,98,online,website,desktop,8866.42,7870.49,5.43
2023-11-29 10:26:35,purchase,325.01,7599,Merchant_7599,48.028449,-14.700858,restaurant,18634,18,69.479781,96.986064,credit_card,GBP,Thursday,afternoon,declined,True,0.91,11.01,31,online,mobile_app,desktop,878.45,553.44,9.81
2023-11-29 10:26:36,deposit,619.26,3507,Merchant_3507,-18.214678,70.773783,restaurant,30434,35,34.5237,57.114433,cash,USD,Tuesday,afternoon,declined,True,0.96,26.89,96,in-person,website,desktop,3529.59,2910.33,6.97
2023-11-29 10:26:37,purchase,756.13,9383,Merchant_9383,62.635506,-56.500579,electronics_store,95870,75,-39.669606,-173.972548,credit_card,USD,Wednesday,evening,completed,True,0.73,40.47,34,online,website,smartphone,2793.21,2037.08,7.53
2023-11-29 10:26:38,purchase,957.2,1295,Merchant_1295,57.823317,-48.630502,electronics_store,10998,26,45.471916,116.013321,credit_card,EUR,Friday,morning,completed,False,0.82,44.63,11,in-person,website,desktop,3636.69,2679.49,9.95
2023-11-29 10:26:39,purchase,804.3,2286,Merchant_2286,-74.557012,156.200817,restaurant,47807,73,38.86362,121.240023,credit_card,EUR,Saturday,afternoon,pending,False,0.67,40.29,37,in-person,website,smartphone,2789.15,1984.8500000000001,7.56
2023-11-29 10:26:40,withdrawal,504.4,2760,Merchant_2760,-38.555162,-68.480102,restaurant,32560,58,10.708291,169.925747,cash,USD,Monday,morning,pending,True,0.64,19.92,66,online,website,desktop,4766.83,4262.43,8.73
2023-11-29 10:26:41,withdrawal,380.18,5619,Merchant_5619,59.466402,-62.077754,clothing_store,27934,65,48.752449,-26.450671,debit_card,EUR,Sunday,evening,pending,False,0.96,4.39,70,online,website,desktop,3189.31,2809.13,6.74
2023-11-29 10:26:42,deposit,761.35,2781,Merchant_2781,7.728947,-4.546654,electronics_store,62033,58,-23.684883,-17.318627,cash,GBP,Tuesday,afternoon,pending,False,0.74,15.5,63,in-person,website,desktop,6750.17,5988.82,6.27
2023-11-29 10:26:43,withdrawal,688.9,3400,Merchant_3400,-17.862647,61.030266,clothing_store,70550,19,-76.442453,-176.838132,debit_card,EUR,Friday,evening,declined,False,0.56,4.53,96,online,mobile_app,smartphone,1595.49,906.59,7.9
2023-11-29 10:26:44,withdrawal,575.67,5640,Merchant_5640,4.576875,115.06839,clothing_store,49082,59,47.957539,146.399349,cash,USD,Tuesday,afternoon,pending,True,0.8,8.54,39,online,website,smartphone,5282.42,4706.75,9.78
2023-11-30 14:20:49,deposit,840.35,2288,Merchant_2288,9.334682,-11.656493,restaurant,83094,80,11.050892,-150.189632,debit_card,GBP,Wednesday,morning,pending,True,0.97,15.81,95,in-person,mobile_app,smartphone,7116.25,6275.9,2.05
2023-11-30 14:20:50,deposit,176.66,1052,Merchant_1052,77.632669,-59.03676,restaurant,32522,37,-48.944261,139.044539,cash,EUR,Thursday,afternoon,declined,True,0.78,9.07,12,in-person,mobile_app,smartphone,4735.82,4559.16,6.46
2023-11-30 14:20:51,deposit,458.95,8741,Merchant_8741,16.305869,-83.252601,clothing_store,81235,67,10.929685,114.13886,credit_card,GBP,Friday,morning,completed,True,0.66,43.01,32,online,mobile_app,smartphone,410.64,-48.31,9.05
2023-11-30 14:20:53,withdrawal,195.31,7490,Merchant_7490,-6.703398,62.075241,clothing_store,55524,28,-60.606902,48.691424,cash,GBP,Monday,morning,declined,True,0.64,49.69,51,in-person,website,desktop,6987.21,6791.9,1.3
2023-11-30 14:20:54,deposit,610.93,2715,Merchant_2715,-37.186373,-179.195387,electronics_store,16323,53,80.493573,-109.844818,credit_card,GBP,Monday,afternoon,declined,False,0.88,1.77,8,online,website,desktop,7181.78,6570.849999999999,2.17
2023-11-30 14:20:55,deposit,99.79,3407,Merchant_3407,89.78449,-50.762189,clothing_store,96549,38,20.950175,174.689814,cash,GBP,Thursday,morning,pending,False,0.94,19.18,9,online,mobile_app,smartphone,3832.69,3732.9,4.12
2023-11-30 14:20:56,deposit,315.51,8028,Merchant_8028,-79.461363,-26.515583,restaurant,79215,44,42.929653,-132.500716,cash,EUR,Monday,morning,completed,True,0.96,28.0,81,online,website,smartphone,5257.15,4941.639999999999,5.79
2023-11-30 14:20:57,purchase,937.97,1139,Merchant_1139,-35.631439,-24.288036,clothing_store,99921,25,16.922535,-37.833518,cash,GBP,Saturday,morning,completed,False,0.92,1.85,49,online,mobile_app,desktop,2965.78,2027.8100000000002,1.34
2023-11-30 14:20:58,deposit,735.39,9584,Merchant_9584,50.261872,-122.527152,clothing_store,78636,69,77.670958,118.609103,debit_card,GBP,Thursday,evening,pending,True,0.92,48.12,89,in-person,mobile_app,desktop,1579.22,843.83,0.66
2023-11-30 14:20:59,deposit,888.53,9872,Merchant_9872,49.77601,-25.989969,restaurant,96102,55,-18.838684,-112.951782,debit_card,GBP,Tuesday,evening,completed,True,0.56,20.33,22,in-person,mobile_app,smartphone,2503.97,1615.4399999999998,4.56
2023-11-30 14:21:00,deposit,658.32,8966,Merchant_8966,23.41345,-173.34086,clothing_store,71638,38,-0.983094,71.962757,credit_card,EUR,Wednesday,evening,completed,False,0.8,41.2,14,in-person,website,smartphone,3721.8,3063.48,1.23
2023-11-30 14:21:01,withdrawal,39.25,8629,Merchant_8629,-54.94049,-139.427392,electronics_store,70193,30,-80.226136,65.214852,cash,GBP,Wednesday,evening,declined,True,0.6,30.79,12,in-person,mobile_app,smartphone,7206.09,7166.84,6.74
2023-11-30 14:21:02,purchase,288.52,6968,Merchant_6968,64.618678,-28.562232,clothing_store,92854,49,-58.720545,-102.2871,cash,USD,Sunday,morning,declined,False,0.87,43.17,28,online,mobile_app,smartphone,7354.61,7066.09,0.51
2023-11-30 14:21:03,withdrawal,74.98,7094,Merchant_7094,-89.218949,131.640276,restaurant,43343,54,63.661582,-47.060386,cash,EUR,Saturday,afternoon,pending,False,0.75,46.26,96,in-person,mobile_app,smartphone,1453.58,1378.6,0.09
2023-11-30 14:21:04,deposit,198.07,2394,Merchant_2394,33.881963,121.942043,electronics_store,60444,64,83.515305,107.353055,credit_card,EUR,Wednesday,evening,pending,True,0.8,5.88,6,online,website,desktop,8355.67,8157.6,1.46
2023-11-30 14:21:05,deposit,100.21,2012,Merchant_2012,-89.620506,-8.577667,restaurant,56470,20,-39.404473,44.073259,debit_card,GBP,Wednesday,morning,pending,True,0.69,23.4,6,in-person,website,desktop,2902.51,2802.3,9.6
2023-11-30 14:21:06,deposit,816.32,4160,Merchant_4160,-32.168936,-150.34604,clothing_store,31966,35,24.225008,-90.624684,credit_card,USD,Monday,afternoon,pending,False,0.89,17.82,63,online,mobile_app,desktop,3558.94,2742.62,5.02
2023-11-30 14:21:07,deposit,882.7,6498,Merchant_6498,-23.036012,-18.730004,clothing_store,57571,66,-27.985849,9.394168,debit_card,EUR,Saturday,morning,completed,True,0.75,25.93,12,online,mobile_app,smartphone,9052.04,8169.340000000001,4.3
2023-11-30 14:21:08,deposit,236.23,8968,Merchant_8968,48.823713,165.770745,clothing_store,14745,67,-39.511384,-1.880385,credit_card,EUR,Friday,afternoon,declined,True,0.73,9.1,58,online,mobile_app,smartphone,9748.77,9512.54,1.31
2023-11-30 14:21:09,purchase,983.51,1367,Merchant_1367,61.835938,141.614549,electronics_store,51302,69,54.645395,133.027687,debit_card,EUR,Wednesday,evening,completed,True,0.75,12.43,72,in-person,website,desktop,6056.94,5073.429999999999,3.42
2023-11-30 14:21:10,purchase,131.42,6807,Merchant_6807,82.128497,94.079136,restaurant,59172,29,46.195041,-52.711908,cash,GBP,Tuesday,afternoon,pending,True,0.93,2.51,77,online,website,smartphone,3353.39,3221.97,5.68
2023-11-30 14:21:11,withdrawal,760.41,9016,Merchant_9016,14.25216,-73.82291,restaurant,62854,32,-42.480863,17.018069,credit_card,USD,Thursday,evening,completed,True,0.57,0.64,34,in-person,website,desktop,8042.01,7281.6,1.82
2023-11-30 14:21:12,withdrawal,279.09,9044,Merchant_9044,22.271056,43.898611,electronics_store,20483,49,39.640143,41.926518,credit_card,EUR,Tuesday,evening,declined,False,0.99,38.36,94,online,mobile_app,smartphone,3197.9,2918.81,6.08
2023-11-30 14:21:13,purchase,952.02,2832,Merchant_2832,78.635313,-44.210331,electronics_store,74458,21,-72.327092,97.838581,debit_card,GBP,Sunday,evening,pending,False,0.99,29.07,28,online,website,smartphone,4992.32,4040.2999999999997,9.81
2023-11-30 14:21:14,deposit,665.83,3543,Merchant_3543,14.109673,-48.371852,restaurant,14327,28,54.454855,110.554829,credit_card,USD,Friday,afternoon,declined,True,0.59,39.62,22,in-person,mobile_app,desktop,2122.45,1456.62,5.73
2023-11-30 14:21:15,purchase,194.96,6205,Merchant_6205,46.782499,140.003275,electronics_store,12910,22,-14.259743,-136.48821,cash,USD,Tuesday,afternoon,completed,True,0.65,41.12,30,in-person,website,desktop,6455.09,6260.13,9.49
2023-11-30 14:21:16,withdrawal,302.21,1966,Merchant_1966,-26.609203,-109.897384,restaurant,59839,32,40.544918,29.954588,debit_card,EUR,Friday,morning,pending,True,0.78,21.16,62,online,mobile_app,smartphone,3139.6,2837.39,2.81
2023-11-30 14:21:17,withdrawal,207.08,7536,Merchant_7536,62.091553,-35.876894,electronics_store,66847,54,77.134296,113.119103,credit_card,USD,Sunday,morning,pending,True,0.6,12.43,22,in-person,website,desktop,2423.14,2216.06,7.08
2023-11-30 14:21:18,deposit,433.06,6383,Merchant_6383,30.162229,-169.3541,electronics_store,14074,66,57.389565,-47.008171,cash,GBP,Thursday,morning,declined,True,0.84,36.73,79,online,mobile_app,desktop,9132.31,8699.25,7.15
2023-11-30 14:21:19,purchase,237.35,5127,Merchant_5127,-66.150581,40.572001,restaurant,10149,69,8.943701,53.721475,credit_card,USD,Thursday,morning,declined,True,0.74,39.01,87,in-person,website,smartphone,4629.65,4392.299999999999,8.29
2023-11-30 14:21:20,purchase,983.45,8194,Merchant_8194,-62.427768,60.373242,restaurant,25873,67,-81.486148,-67.726766,credit_card,EUR,Friday,afternoon,pending,True,0.72,9.47,63,in-person,website,desktop,5229.85,4246.400000000001,7.87
2023-11-30 14:21:21,withdrawal,455.6,2125,Merchant_2125,-38.464363,-112.45059,electronics_store,74856,48,37.367858,122.052077,credit_card,GBP,Monday,morning,completed,True,0.56,35.35,18,online,website,smartphone,1074.46,618.86,8.51
2023-11-30 14:21:22,deposit,234.67,2512,Merchant_2512,87.495099,81.625666,restaurant,23776,53,-6.067174,103.200428,cash,USD,Sunday,afternoon,declined,False,0.55,19.39,19,in-person,mobile_app,desktop,3726.27,3491.6,5.55
2023-11-30 14:21:23,deposit,543.4,8715,Merchant_8715,33.482187,63.364255,electronics_store,27630,59,46.213126,105.485968,credit_card,EUR,Saturday,morning,declined,True,0.67,23.33,54,online,website,smartphone,7306.54,6763.14,1.23
2023-11-30 14:21:24,purchase,603.89,4281,Merchant_4281,21.434827,-4.176724,restaurant,80062,43,1.567496,-163.204431,credit_card,USD,Monday,morning,pending,True,0.58,16.83,50,online,mobile_app,desktop,8399.69,7795.8,4.47
2023-11-30 14:21:25,deposit,367.37,2033,Merchant_2033,-67.736153,94.658621,restaurant,44760,21,23.991015,-46.405129,credit_card,USD,Saturday,evening,pending,True,0.87,36.24,35,in-person,website,smartphone,4598.1,4230.7300000000005,8.99
2023-11-30 14:21:26,purchase,510.19,7935,Merchant_7935,-60.535829,-30.497011,electronics_store,82536,66,38.988251,5.904001,debit_card,EUR,Tuesday,morning,completed,True,0.96,26.87,43,online,mobile_app,desktop,8350.35,7840.160000000001,3.63
2023-11-30 14:21:27,withdrawal,64.37,6301,Merchant_6301,53.819451,-92.823101,restaurant,53835,54,-39.749196,161.26563,credit_card,EUR,Tuesday,morning,pending,False,0.75,18.35,23,online,website,smartphone,3606.72,3542.35,8.74
2023-11-30 14:21:28,withdrawal,317.49,3857,Merchant_3857,-68.055653,93.679249,restaurant,54977,43,47.763975,-13.914376,credit_card,EUR,Thursday,evening,declined,False,0.79,43.46,64,in-person,website,smartphone,2391.55,2074.0600000000004,3.4
2023-11-30 14:21:29,purchase,491.69,1756,Merchant_1756,27.927225,161.475628,electronics_store,53142,79,-49.965461,103.845619,cash,GBP,Sunday,morning,pending,True,0.68,32.94,63,online,mobile_app,desktop,8884.3,8392.609999999999,1.89
2023-11-30 14:21:30,withdrawal,867.8,2211,Merchant_2211,-21.965045,-172.133782,electronics_store,89167,77,16.09259,-96.204887,debit_card,USD,Tuesday,afternoon,declined,True,0.87,38.05,25,online,mobile_app,smartphone,7435.21,6567.41,5.61
2023-11-30 14:21:31,withdrawal,975.57,9730,Merchant_9730,3.214279,-117.843741,restaurant,43941,51,34.473669,-95.89461,debit_card,USD,Monday,morning,completed,False,0.63,32.13,15,in-person,website,desktop,1242.82,267.2499999999999,2.58
2023-11-30 14:21:32,purchase,250.49,3453,Merchant_3453,-87.448741,-171.28159,restaurant,46502,50,-14.501363,-107.441804,credit_card,GBP,Wednesday,evening,pending,True,0.8,28.14,72,online,mobile_app,desktop,8631.08,8380.59,3.54
2023-11-30 14:21:33,deposit,413.83,7380,Merchant_7380,-28.248233,-112.10877,clothing_store,87085,70,10.681697,-35.111326,credit_card,USD,Saturday,evening,pending,True,0.89,7.59,71,online,website,desktop,2473.22,2059.39,7.43
2023-11-30 14:21:34,deposit,161.4,8146,Merchant_8146,24.573291,107.452114,electronics_store,85681,36,25.514348,175.921126,credit_card,USD,Sunday,afternoon,completed,True,0.7,4.96,13,in-person,website,desktop,4911.45,4750.05,1.49
2023-11-30 14:21:35,withdrawal,787.2,1975,Merchant_1975,-49.437563,-139.836333,restaurant,90091,72,-21.573998,118.756546,debit_card,EUR,Monday,morning,completed,True,0.58,33.76,99,in-person,mobile_app,desktop,2845.41,2058.21,3.31
2023-11-30 14:21:36,deposit,430.94,9663,Merchant_9663,36.644031,-142.843133,clothing_store,58191,19,-23.072748,-178.963022,credit_card,EUR,Saturday,evening,completed,True,0.71,32.59,7,in-person,mobile_app,smartphone,9683.3,9252.359999999999,6.77
2023-11-30 14:21:37,deposit,659.93,3231,Merchant_3231,6.058872,-27.189721,electronics_store,34389,48,54.148831,-112.943404,debit_card,USD,Thursday,afternoon,completed,True,0.61,49.49,14,in-person,website,smartphone,8026.83,7366.9,6.15
2023-11-30 14:21:38,deposit,834.08,5846,Merchant_5846,18.633956,-15.876175,electronics_store,20360,69,-22.679969,67.334088,debit_card,EUR,Saturday,evening,completed,True,0.69,40.51,43,in-person,website,smartphone,9277.73,8443.65,1.0
2023-11-30 14:21:39,withdrawal,847.3,7363,Merchant_7363,53.896925,140.095573,electronics_store,44747,53,-48.206696,52.498337,credit_card,EUR,Monday,afternoon,declined,False,0.92,21.39,41,in-person,mobile_app,smartphone,4087.75,3240.45,3.86
2023-11-30 14:21:40,purchase,461.44,6126,Merchant_6126,8.35157,115.496634,electronics_store,88853,53,-56.728845,-30.573308,cash,GBP,Thursday,morning,pending,False,0.83,9.79,49,online,mobile_app,smartphone,1977.61,1516.1699999999998,3.86
2023-11-30 14:21:41,withdrawal,446.7,7500,Merchant_7500,58.570228,65.543214,electronics_store,92933,46,33.017627,11.305696,cash,GBP,Sunday,afternoon,pending,False,0.97,31.35,84,in-person,website,smartphone,8027.69,7580.99,3.84
2023-11-30 14:21:42,purchase,465.34,7701,Merchant_7701,-46.218022,42.583633,restaurant,10667,74,78.505543,162.288697,credit_card,GBP,Friday,morning,completed,False,0.68,30.68,22,in-person,mobile_app,desktop,5632.76,5167.42,2.0
2023-11-30 14:21:43,deposit,295.3,3758,Merchant_3758,-74.816584,-43.452923,electronics_store,23338,56,-58.907582,169.008198,cash,EUR,Monday,evening,declined,False,0.99,9.88,38,online,website,desktop,8864.05,8568.75,8.46
2023-11-30 14:21:44,purchase,369.16,1086,Merchant_1086,89.88419,48.993754,electronics_store,53280,71,47.033219,109.319681,debit_card,GBP,Sunday,evening,pending,False,0.79,47.1,60,in-person,website,desktop,5947.29,5578.13,9.55
2023-11-30 14:21:45,deposit,685.5,4540,Merchant_4540,13.091506,-125.90885,electronics_store,64301,48,51.300886,172.721319,credit_card,USD,Friday,evening,pending,True,0.54,19.78,74,in-person,website,smartphone,4955.3,4269.8,5.73
2023-11-30 14:21:46,purchase,343.0,3123,Merchant_3123,66.635785,-105.109662,electronics_store,37369,74,-72.584258,-32.903265,debit_card,USD,Saturday,morning,completed,True,0.56,38.95,20,online,website,smartphone,7458.31,7115.31,9.81
2023-11-30 14:21:47,purchase,481.66,6599,Merchant_6599,-61.985712,-85.80959,restaurant,99948,70,65.680388,71.012562,cash,USD,Saturday,afternoon,completed,True,0.73,0.4,14,online,mobile_app,smartphone,5043.47,4561.81,7.27
2023-11-30 14:21:48,deposit,364.61,8540,Merchant_8540,41.045032,-89.724232,clothing_store,31515,47,16.365073,-10.210736,cash,EUR,Wednesday,afternoon,declined,True,0.88,6.78,4,online,website,desktop,4032.11,3667.5,0.06
2023-11-30 14:21:49,deposit,966.06,5879,Merchant_5879,55.156599,42.347002,electronics_store,83753,60,-40.718688,-127.654083,cash,USD,Thursday,evening,pending,False,0.63,48.95,90,in-person,mobile_app,desktop,9451.97,8485.91,7.29
2023-11-30 14:21:50,deposit,912.81,4291,Merchant_4291,80.311198,-143.056013,restaurant,27599,73,-77.925612,178.502225,debit_card,GBP,Sunday,morning,declined,True,0.59,11.15,22,in-person,mobile_app,smartphone,8280.64,7367.83,3.51
2023-11-30 14:21:51,deposit,937.57,4049,Merchant_4049,-57.308637,-108.308578,restaurant,52547,47,33.47215,74.719821,credit_card,EUR,Saturday,morning,pending,True,0.87,36.19,14,online,website,desktop,9643.17,8705.6,7.37
2023-11-30 14:21:52,withdrawal,307.95,4729,Merchant_4729,-59.300146,14.042435,clothing_store,73269,21,74.541578,-97.985008,cash,GBP,Thursday,afternoon,pending,True,0.68,23.57,70,in-person,mobile_app,smartphone,2877.21,2569.26,6.62
2023-11-30 14:21:53,purchase,517.79,7493,Merchant_7493,-84.573068,-91.120244,electronics_store,84965,36,78.795569,-138.859806,debit_card,GBP,Friday,afternoon,declined,False,0.98,21.37,20,in-person,website,smartphone,8715.43,8197.64,2.53
2023-11-30 14:21:54,deposit,329.44,2356,Merchant_2356,30.325262,-114.678025,clothing_store,43141,20,54.831853,129.793423,debit_card,USD,Saturday,evening,declined,True,0.92,19.5,79,in-person,website,smartphone,1632.13,1302.69,4.15
2023-11-30 14:21:55,purchase,125.42,7943,Merchant_7943,25.806215,-140.696712,electronics_store,22982,33,-80.605447,177.982528,credit_card,GBP,Tuesday,morning,declined,False,0.71,16.72,63,online,website,smartphone,7884.78,7759.36,1.36
2023-11-30 14:21:56,withdrawal,167.34,4137,Merchant_4137,46.854697,106.865115,restaurant,61860,31,68.896613,27.116344,debit_card,EUR,Thursday,morning,pending,True,0.94,23.0,12,in-person,website,desktop,633.77,466.42999999999995,5.77
2023-11-30 14:21:57,deposit,498.33,4545,Merchant_4545,35.69457,-70.092113,restaurant,75529,51,39.256514,45.847874,cash,EUR,Monday,evening,declined,False,0.68,48.21,80,online,website,desktop,1128.36,630.03,7.73
2023-11-30 14:21:58,deposit,557.9,5299,Merchant_5299,19.315964,-140.474628,electronics_store,46392,38,-66.267438,11.675921,cash,EUR,Saturday,afternoon,completed,True,0.73,14.49,70,in-person,website,desktop,1697.65,1139.75,9.34
2023-11-30 14:21:59,withdrawal,378.27,2506,Merchant_2506,-26.649082,-121.844128,restaurant,91569,79,-44.065581,-82.31676,cash,USD,Friday,evening,completed,True,0.99,15.12,41,in-person,website,desktop,2701.03,2322.76,9.83
2023-11-30 14:22:00,purchase,88.42,2090,Merchant_2090,-36.192362,93.354155,restaurant,80986,50,-86.417947,123.747305,debit_card,GBP,Tuesday,evening,declined,False,0.96,4.44,16,online,mobile_app,smartphone,6586.21,6497.79,2.32
2023-11-30 14:22:01,withdrawal,74.36,2718,Merchant_2718,8.761308,175.049533,electronics_store,48647,41,-8.648041,53.098999,credit_card,EUR,Friday,morning,declined,False,0.88,33.83,77,in-person,mobile_app,smartphone,8298.34,8223.98,2.46
2023-11-30 14:22:02,deposit,927.34,8013,Merchant_8013,52.300177,-57.219634,restaurant,93645,66,-30.233433,-136.560901,credit_card,GBP,Wednesday,afternoon,pending,False,0.98,30.28,87,online,mobile_app,desktop,7090.15,6162.8099999999995,9.98
2023-11-30 14:22:03,deposit,353.14,1618,Merchant_1618,32.410884,65.976397,electronics_store,56269,29,-76.264762,19.794502,credit_card,EUR,Friday,afternoon,completed,True,0.62,40.32,18,in-person,website,smartphone,2973.68,2620.54,5.78
2023-11-30 14:22:04,deposit,419.36,8065,Merchant_8065,41.494525,66.999054,electronics_store,10414,36,40.94102,24.485332,credit_card,GBP,Sunday,evening,completed,True,0.85,14.2,4,in-person,mobile_app,desktop,6702.85,6283.490000000001,8.17
2023-11-30 14:22:05,withdrawal,74.44,1092,Merchant_1092,73.887552,-102.288356,electronics_store,73811,71,31.659191,-169.262686,credit_card,EUR,Monday,morning,declined,True,0.65,5.11,77,in-person,website,desktop,6525.54,6451.1,7.87
2023-11-30 14:22:06,withdrawal,893.25,9847,Merchant_9847,-88.64575,8.923137,restaurant,75196,48,-62.632212,-82.443911,credit_card,EUR,Sunday,afternoon,pending,True,0.51,47.23,95,in-person,website,smartphone,4248.64,3355.3900000000003,2.12
2023-11-30 14:22:07,deposit,813.33,7227,Merchant_7227,26.404576,-118.342516,clothing_store,33498,57,83.765553,-141.041841,credit_card,GBP,Monday,evening,pending,False,0.55,23.14,41,online,mobile_app,desktop,1839.24,1025.9099999999999,2.82
2023-11-30 14:22:08,withdrawal,668.3,5516,Merchant_5516,46.282912,-160.44999,electronics_store,86178,55,82.925515,52.623609,credit_card,GBP,Monday,morning,declined,False,0.97,45.46,92,in-person,website,desktop,6153.78,5485.48,5.97
2023-11-30 14:22:09,deposit,79.68,8351,Merchant_8351,-5.790297,162.570575,restaurant,22004,63,5.456247,-119.102422,debit_card,EUR,Wednesday,afternoon,pending,True,0.56,47.75,42,online,website,smartphone,9736.78,9657.1,0.81
2023-11-30 14:22:10,purchase,599.5,7611,Merchant_7611,-22.029028,-15.460617,electronics_store,60595,36,76.465877,13.886148,cash,GBP,Thursday,evening,declined,True,0.75,49.7,84,online,website,desktop,8170.72,7571.22,4.28
2023-11-30 14:22:11,deposit,739.31,9602,Merchant_9602,-25.797263,-41.994035,clothing_store,62764,53,61.741045,54.227304,credit_card,USD,Saturday,morning,completed,False,0.87,33.46,79,online,mobile_app,desktop,9207.98,8468.67,8.75
2023-11-30 14:22:12,deposit,59.47,9387,Merchant_9387,71.168569,63.326548,electronics_store,83984,47,-54.7201,121.555616,credit_card,GBP,Tuesday,afternoon,completed,True,0.55,47.2,55,in-person,mobile_app,desktop,9921.49,9862.02,7.71
2023-11-30 14:22:13,deposit,38.55,3689,Merchant_3689,-66.952382,-5.888544,restaurant,82528,55,-13.90236,24.325906,cash,GBP,Friday,evening,pending,True,0.59,48.97,56,online,mobile_app,desktop,8317.36,8278.810000000001,2.04
2023-11-30 14:22:14,withdrawal,767.07,9499,Merchant_9499,-51.493324,-14.85395,electronics_store,81029,55,79.826285,66.470936,credit_card,GBP,Thursday,afternoon,completed,False,0.62,0.85,11,in-person,website,desktop,7922.63,7155.56,1.13
2023-11-30 14:22:15,withdrawal,959.1,8604,Merchant_8604,-38.167364,42.589287,clothing_store,31063,79,-61.756346,93.265258,debit_card,GBP,Thursday,evening,declined,True,0.59,15.79,86,online,website,desktop,7644.59,6685.49,5.32
2023-11-30 14:22:16,withdrawal,915.41,3828,Merchant_3828,-64.900716,19.355106,restaurant,56681,45,-78.34368,83.805266,cash,USD,Tuesday,evening,pending,False,0.68,24.95,98,online,mobile_app,desktop,532.0,-383.40999999999997,3.59
2023-11-30 14:22:17,purchase,498.16,4193,Merchant_4193,81.930125,173.020577,electronics_store,73473,52,-29.759713,-91.585042,credit_card,GBP,Sunday,morning,completed,True,0.98,48.09,50,in-person,website,smartphone,5264.71,4766.55,3.84
2023-11-30 14:22:18,deposit,725.21,5724,Merchant_5724,58.229893,60.162487,electronics_store,50404,57,-82.57502,-15.038818,credit_card,USD,Sunday,afternoon,completed,True,0.59,33.22,16,online,mobile_app,smartphone,6964.06,6238.85,4.88
2023-11-30 14:22:19,purchase,465.66,3035,Merchant_3035,-27.603489,89.170519,electronics_store,56564,46,81.843998,123.070671,cash,GBP,Wednesday,evening,declined,True,0.61,48.85,93,in-person,website,desktop,5023.12,4557.46,2.05
2023-11-30 14:22:20,withdrawal,267.48,7469,Merchant_7469,-20.625656,-10.928196,electronics_store,76551,74,2.693761,158.555764,credit_card,GBP,Saturday,afternoon,pending,False,0.94,6.25,67,online,website,desktop,4405.07,4137.59,4.83
